room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
1623894,4194079,Entire home/apt,,Whittier Heights,74,5.0,4.0,1.0,115.0,2.0,47.67909,-122.369675,2015-10-24 00:59:08.891740
17951,33360,Entire home/apt,,Fairmount Park,17,4.5,2.0,,95.0,2.0,47.555382,-122.386223,2015-10-23 16:01:17.996736
9419,30559,Private room,,Georgetown,78,4.5,2.0,1.0,90.0,2.0,47.55062,-122.320135,2015-10-23 15:24:50.742393
6701018,394231,Entire home/apt,,Greenwood,18,4.5,4.0,1.0,65.0,1.0,47.704789,-122.346402,2015-10-23 16:56:45.439569
6971260,36552763,Entire home/apt,,Lower Queen Anne,13,4.5,2.0,0.0,125.0,2.0,47.626233,-122.357295,2015-10-24 02:39:00.142475
1349175,1445691,Private room,,Broadway,145,5.0,4.0,1.0,80.0,2.0,47.634174,-122.322232,2015-10-24 05:30:33.266879
2249292,10136334,Entire home/apt,,Madrona,56,5.0,4.0,1.0,110.0,1.0,47.608144,-122.291963,2015-10-23 18:01:53.820316
7803176,29629669,Private room,,Phinney Ridge,5,5.0,3.0,1.0,60.0,1.0,47.678552,-122.365822,2015-10-23 21:59:28.252292
219532,1037115,Entire home/apt,,Fremont,41,5.0,,3.0,275.0,2.0,47.656925,-122.360935,2015-10-23 14:36:42.933070
4378803,10571217,Entire home/apt,,Genesee,17,4.5,5.0,1.0,139.0,2.0,47.566393,-122.378146,2015-10-23 16:24:44.283291
6837819,3675357,Entire home/apt,,Broadway,3,4.5,2.0,1.0,150.0,2.0,47.620264,-122.322464,2015-10-23 20:27:35.242476
5780003,4276693,Entire home/apt,,Broadway,10,4.5,2.0,0.0,99.0,1.0,47.625157,-122.320475,2015-10-23 22:56:05.304405
1806899,9469827,Private room,,North Beacon Hill,64,5.0,2.0,1.0,60.0,2.0,47.584683,-122.311572,2015-10-23 17:42:27.959107
5956968,326758,Private room,,West Queen Anne,17,5.0,2.0,1.0,120.0,1.0,47.630525,-122.366174,2015-10-23 19:28:39.589903
2614387,1123549,Private room,,Fremont,111,5.0,2.0,1.0,77.0,1.0,47.655381,-122.343205,2015-10-23 14:19:03.066456
4577542,12850769,Entire home/apt,,Minor,24,5.0,4.0,1.0,120.0,2.0,47.61092,-122.31349,2015-10-23 19:59:14.144913
3126153,9207095,Private room,,Ravenna,1,,2.0,1.0,115.0,1.0,47.68131,-122.30595,2015-10-23 15:49:52.821763
1920477,2907322,Private room,,Broadview,24,5.0,2.0,1.0,75.0,1.0,47.729905,-122.35721,2015-10-23 19:10:00.769806
